# gapseq version: 1.1 2f27651
# Transporter sequence DB md5sum: 878d922 (2021-07-07)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|Q9R9Q4|3.A.1.1.17	3.A.1.1.17	sucrose	EX_cpd00076_e0	rxn18575	gnl|TC-DB|Q9R9Q4|3.A.1.1.17	47.550	4.84e-95	305	94	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661121	1662158	transporter
gnl|TC-DB|Q9R9Q4|3.A.1.1.17	3.A.1.1.17	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|Q9R9Q4|3.A.1.1.17	47.550	4.84e-95	305	94	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661121	1662158	transporter
gnl|TC-DB|Q97Q42|3.A.1.11.7	3.A.1.11.7	putrescine	EX_cpd00118_e0	rxn05163,rxn09213,rxn11263	gnl|TC-DB|Q97Q42|3.A.1.11.7	37.072	6.21e-63	215	83	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661130	1662068	transporter
gnl|TC-DB|Q97Q42|3.A.1.11.7	3.A.1.11.7	spermidine	EX_cpd00264_e0	rxn05175,rxn09263,rxn11262	gnl|TC-DB|Q97Q42|3.A.1.11.7	37.072	6.21e-63	215	83	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661130	1662068	transporter
gnl|TC-DB|Q5HGY5|3.A.1.11.8	3.A.1.11.8	spermidine	EX_cpd00264_e0	rxn05175,rxn09263,rxn11262	gnl|TC-DB|Q5HGY5|3.A.1.11.8	37.026	4.69e-57	197	87	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661205	1662224	transporter
gnl|TC-DB|P77795|3.A.1.11.9	3.A.1.11.9	putrescine	EX_cpd00118_e0	rxn05163,rxn09213,rxn11263	gnl|TC-DB|P77795|3.A.1.11.9	38.109	5.16e-53	184	95	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1272881	1271835	transporter
gnl|TC-DB|P77795|3.A.1.11.9	3.A.1.11.9	spermidine	EX_cpd00264_e0	rxn05175,rxn09263,rxn11262	gnl|TC-DB|P77795|3.A.1.11.9	38.109	5.16e-53	184	95	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1272881	1271835	transporter
gnl|TC-DB|P96483|3.A.1.1.23	3.A.1.1.2	glucose	EX_cpd00027_e0	rxn05147,rxn08606	gnl|TC-DB|P96483|3.A.1.1.23	62.051	2.68e-150	466	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661121	1662245	transporter
gnl|TC-DB|P96483|3.A.1.1.23	3.A.1.1.2	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|P96483|3.A.1.1.23	62.051	2.68e-150	466	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661121	1662245	transporter
gnl|TC-DB|P96483|3.A.1.1.23	3.A.1.1.2	maltotetraose	EX_cpd01399_e0	rxn08877,rxn10173	gnl|TC-DB|P96483|3.A.1.1.23	62.051	2.68e-150	466	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661121	1662245	transporter
gnl|TC-DB|P96483|3.A.1.1.23	3.A.1.1.2	mannose	EX_cpd00138_e0	rxn13849	gnl|TC-DB|P96483|3.A.1.1.23	62.051	2.68e-150	466	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661121	1662245	transporter
gnl|TC-DB|P96483|3.A.1.1.23	3.A.1.1.2	raffinose	EX_cpd00382_e0	rxn18495	gnl|TC-DB|P96483|3.A.1.1.23	62.051	2.68e-150	466	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661121	1662245	transporter
gnl|TC-DB|P96483|3.A.1.1.23	3.A.1.1.2	stachyose	EX_cpd01133_e0	rxn18552	gnl|TC-DB|P96483|3.A.1.1.23	62.051	2.68e-150	466	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661121	1662245	transporter
gnl|TC-DB|P96483|3.A.1.1.23	3.A.1.1.2	sucrose	EX_cpd00076_e0	rxn18575	gnl|TC-DB|P96483|3.A.1.1.23	62.051	2.68e-150	466	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661121	1662245	transporter
gnl|TC-DB|P96483|3.A.1.1.23	3.A.1.1.2	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|P96483|3.A.1.1.23	62.051	2.68e-150	466	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661121	1662245	transporter
gnl|TC-DB|P33360|3.A.1.12.15	3.A.1.12.1	alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|P33360|3.A.1.12.15	38.095	1.17e-44	159	87	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	765215	764463	transporter
gnl|TC-DB|P33360|3.A.1.12.15	3.A.1.12.1	betaine	EX_cpd00540_e0	rxn05181,rxn08637,rxn11216	gnl|TC-DB|P33360|3.A.1.12.15	38.095	1.17e-44	159	87	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	765215	764463	transporter
gnl|TC-DB|P33360|3.A.1.12.15	3.A.1.12.1	choline	EX_cpd00098_e0	rxn05159,rxn08212	gnl|TC-DB|P33360|3.A.1.12.15	38.095	1.17e-44	159	87	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	765215	764463	transporter
gnl|TC-DB|P33360|3.A.1.12.15	3.A.1.12.1	glycine	EX_cpd00033_e0	rxn10862,rxn12799,rxn34108,rxn34109	gnl|TC-DB|P33360|3.A.1.12.15	38.095	1.17e-44	159	87	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	765215	764463	transporter
gnl|TC-DB|P33360|3.A.1.12.15	3.A.1.12.1	L-proline	EX_cpd00129_e0	rxn05165,rxn09187	gnl|TC-DB|P33360|3.A.1.12.15	38.095	1.17e-44	159	87	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	765215	764463	transporter
gnl|TC-DB|P33360|3.A.1.12.15	3.A.1.12.1	proline	EX_cpd00129_e0	rxn05165,rxn09187	gnl|TC-DB|P33360|3.A.1.12.15	38.095	1.17e-44	159	87	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	765215	764463	transporter
gnl|TC-DB|P33360|3.A.1.12.15	3.A.1.12.15	betaine	EX_cpd00540_e0	rxn05181,rxn08637,rxn11216	gnl|TC-DB|P33360|3.A.1.12.15	38.095	1.17e-44	159	87	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	765215	764463	transporter
gnl|TC-DB|P33360|3.A.1.12.15	3.A.1.12.15	choline	EX_cpd00098_e0	rxn05159,rxn08212	gnl|TC-DB|P33360|3.A.1.12.15	38.095	1.17e-44	159	87	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	765215	764463	transporter
gnl|TC-DB|P33360|3.A.1.12.15	3.A.1.12.15	glycine	EX_cpd00033_e0	rxn10862,rxn12799,rxn34108,rxn34109	gnl|TC-DB|P33360|3.A.1.12.15	38.095	1.17e-44	159	87	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	765215	764463	transporter
gnl|TC-DB|Q9X103|3.A.1.1.22	3.A.1.1.22	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|Q9X103|3.A.1.1.22	51.852	1.57e-105	337	91	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661208	1662233	transporter
gnl|TC-DB|Q9X103|3.A.1.1.22	3.A.1.1.22	maltotetraose	EX_cpd01399_e0	rxn08877,rxn10173	gnl|TC-DB|Q9X103|3.A.1.1.22	51.852	1.57e-105	337	91	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661208	1662233	transporter
gnl|TC-DB|Q9X103|3.A.1.1.22	3.A.1.1.22	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|Q9X103|3.A.1.1.22	51.852	1.57e-105	337	91	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661208	1662233	transporter
gnl|TC-DB|Q45460|3.A.1.12.3	3.A.1.12.3	choline	EX_cpd00098_e0	rxn05159,rxn08212	gnl|TC-DB|Q45460|3.A.1.12.3	35.786	3.54e-53	186	78	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661130	1661966	transporter
gnl|TC-DB|Q72L52|3.A.1.1.24	3.A.1.1.24	glucose	EX_cpd00027_e0	rxn05147,rxn08606	gnl|TC-DB|Q72L52|3.A.1.1.24	50.923	1.02e-105	338	96	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661121	1662233	transporter
gnl|TC-DB|Q72L52|3.A.1.1.24	3.A.1.1.24	mannose	EX_cpd00138_e0	rxn13849	gnl|TC-DB|Q72L52|3.A.1.1.24	50.923	1.02e-105	338	96	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661121	1662233	transporter
gnl|TC-DB|O34742|3.A.1.12.4	3.A.1.12.4	betaine	EX_cpd00540_e0	rxn05181,rxn08637,rxn11216	gnl|TC-DB|O34742|3.A.1.12.4	24.309	0.004	34.7	79	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	126390	125851	transporter
gnl|TC-DB|O34742|3.A.1.12.4	3.A.1.12.4	choline	EX_cpd00098_e0	rxn05159,rxn08212	gnl|TC-DB|O34742|3.A.1.12.4	24.309	0.004	34.7	79	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	126390	125851	transporter
gnl|TC-DB|O34742|3.A.1.12.4	3.A.1.12.4	glycine	EX_cpd00033_e0	rxn10862,rxn12799,rxn34108,rxn34109	gnl|TC-DB|O34742|3.A.1.12.4	24.309	0.004	34.7	79	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	126390	125851	transporter
gnl|TC-DB|O34742|3.A.1.12.4	3.A.1.12.4	L-proline	EX_cpd00129_e0	rxn05165,rxn09187	gnl|TC-DB|O34742|3.A.1.12.4	24.309	0.004	34.7	79	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	126390	125851	transporter
gnl|TC-DB|Q72L52|3.A.1.1.25	3.A.1.1.25	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|Q72L52|3.A.1.1.25	50.923	1.02e-105	338	96	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661121	1662233	transporter
gnl|TC-DB|Q72L52|3.A.1.1.25	3.A.1.1.25	sucrose	EX_cpd00076_e0	rxn18575	gnl|TC-DB|Q72L52|3.A.1.1.25	50.923	1.02e-105	338	96	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661121	1662233	transporter
gnl|TC-DB|Q72L52|3.A.1.1.25	3.A.1.1.25	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|Q72L52|3.A.1.1.25	50.923	1.02e-105	338	96	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661121	1662233	transporter
gnl|TC-DB|P94360|3.A.1.1.26	3.A.1.1.26	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|P94360|3.A.1.1.26	52.105	7.69e-115	363	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661121	1662242	transporter
gnl|TC-DB|Q9KKE1|3.A.1.12.6	3.A.1.12.6	betaine	EX_cpd00540_e0	rxn05181,rxn08637,rxn11216	gnl|TC-DB|Q9KKE1|3.A.1.12.6	41.256	3.66e-45	159	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	765149	764484	transporter
gnl|TC-DB|Q9KKE1|3.A.1.12.6	3.A.1.12.6	glycine	EX_cpd00033_e0	rxn10862,rxn12799,rxn34108,rxn34109	gnl|TC-DB|Q9KKE1|3.A.1.12.6	41.256	3.66e-45	159	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	765149	764484	transporter
gnl|TC-DB|Q9KKE1|3.A.1.12.6	3.A.1.12.6	histidine	EX_cpd00119_e0	rxn05164,rxn08718	gnl|TC-DB|Q9KKE1|3.A.1.12.6	41.256	3.66e-45	159	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	765149	764484	transporter
gnl|TC-DB|Q9KKE1|3.A.1.12.6	3.A.1.12.6	L-proline	EX_cpd00129_e0	rxn05165,rxn09187	gnl|TC-DB|Q9KKE1|3.A.1.12.6	41.256	3.66e-45	159	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	765149	764484	transporter
gnl|TC-DB|Q9KKE1|3.A.1.12.6	3.A.1.12.6	proline	EX_cpd00129_e0	rxn05165,rxn09187	gnl|TC-DB|Q9KKE1|3.A.1.12.6	41.256	3.66e-45	159	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	765149	764484	transporter
gnl|TC-DB|Q8DT25|3.A.1.1.27	3.A.1.1.27	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|Q8DT25|3.A.1.1.27	48.092	2.61e-107	342	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661121	1662245	transporter
gnl|TC-DB|Q8DT25|3.A.1.1.27	3.A.1.1.27	maltotetraose	EX_cpd01399_e0	rxn08877,rxn10173	gnl|TC-DB|Q8DT25|3.A.1.1.27	48.092	2.61e-107	342	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661121	1662245	transporter
gnl|TC-DB|Q8DT25|3.A.1.1.27	3.A.1.1.27	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|Q8DT25|3.A.1.1.27	48.092	2.61e-107	342	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661121	1662245	transporter
gnl|TC-DB|Q00752|3.A.1.1.28	3.A.1.1.28	raffinose	EX_cpd00382_e0	rxn18495	gnl|TC-DB|Q00752|3.A.1.1.28	49.100	3.76e-108	345	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661121	1662233	transporter
gnl|TC-DB|Q00752|3.A.1.1.28	3.A.1.1.28	stachyose	EX_cpd01133_e0	rxn18552	gnl|TC-DB|Q00752|3.A.1.1.28	49.100	3.76e-108	345	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661121	1662233	transporter
gnl|TC-DB|P29018|3.A.1.129.1	3.A.1.129.1	cysteine	EX_cpd00084_e0	rxn05237,rxn08280,rxn08281,rxn30473	gnl|TC-DB|P29018|3.A.1.129.1	26.943	2.26e-53	193	87	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1182493	1180772	transporter
gnl|TC-DB|Q9L0Q1|3.A.1.1.36	3.A.1.1.3	glucose	EX_cpd00027_e0	rxn05147,rxn08606	gnl|TC-DB|Q9L0Q1|3.A.1.1.36	61.082	4.05e-150	465	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661121	1662245	transporter
gnl|TC-DB|Q9L0Q1|3.A.1.1.36	3.A.1.1.3	glycerol	EX_cpd00100_e0	rxn29769	gnl|TC-DB|Q9L0Q1|3.A.1.1.36	61.082	4.05e-150	465	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661121	1662245	transporter
gnl|TC-DB|Q9L0Q1|3.A.1.1.36	3.A.1.1.3	phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|Q9L0Q1|3.A.1.1.36	61.082	4.05e-150	465	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661121	1662245	transporter
gnl|TC-DB|Q9L0Q1|3.A.1.1.36	3.A.1.1.3	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|Q9L0Q1|3.A.1.1.36	61.082	4.05e-150	465	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661121	1662245	transporter
gnl|TC-DB|Q88P35|3.A.1.1.30	3.A.1.1.30	glucose	EX_cpd00027_e0	rxn05147,rxn08606	gnl|TC-DB|Q88P35|3.A.1.1.30	44.271	4.75e-95	307	95	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661121	1662245	transporter
gnl|TC-DB|O50454|3.A.1.1.31	3.A.1.1.31	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|O50454|3.A.1.1.31	51.436	3.47e-112	357	96	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661121	1662218	transporter
gnl|TC-DB|P06611|3.A.1.13.1	3.A.1.13.1	cyanocob(III)alamin	EX_cpd03424_e0	rxn05187	gnl|TC-DB|P06611|3.A.1.13.1	31.858	2.99e-18	80.5	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1008743	1008093	transporter
gnl|TC-DB|Q55035|3.A.1.1.32	3.A.1.1.32	glycerol	EX_cpd00100_e0	rxn29769	gnl|TC-DB|Q55035|3.A.1.1.32	50.269	4.53e-107	341	98	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661121	1662218	transporter
gnl|TC-DB|G2SET5|3.A.1.132.14	3.A.1.132.14	Sulfate	EX_cpd00048_e0	rxn05153,rxn09276,rxn29239	gnl|TC-DB|G2SET5|3.A.1.132.14	32.864	2.36e-34	127	98	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	693053	692415	transporter
gnl|TC-DB|Q52900|3.A.1.132.2	3.A.1.132.2	copper	EX_cpd00058_e0	rxn05528,rxn08271,rxn10481,rxn27349,rxn29072,rxn38723,rxn39047	gnl|TC-DB|Q52900|3.A.1.132.2	27.815	1.29e-30	118	96	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	693116	692223	transporter
gnl|TC-DB|P94360|3.A.1.1.34	3.A.1.1.34	arabinose	EX_cpd00185_e0	rxn10822	gnl|TC-DB|P94360|3.A.1.1.34	52.105	7.69e-115	363	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661121	1662242	transporter
gnl|TC-DB|P94360|3.A.1.1.34	3.A.1.1.34	arabinose	EX_cpd00224_e0	rxn05173,rxn08139,rxn11063	gnl|TC-DB|P94360|3.A.1.1.34	52.105	7.69e-115	363	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661121	1662242	transporter
gnl|TC-DB|P94360|3.A.1.1.34	3.A.1.1.34	L-arabinose	EX_cpd00224_e0	rxn05173,rxn08139,rxn11063	gnl|TC-DB|P94360|3.A.1.1.34	52.105	7.69e-115	363	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661121	1662242	transporter
gnl|TC-DB|G3LHY9|3.A.1.1.35	3.A.1.1.35	glycerol	EX_cpd00100_e0	rxn29769	gnl|TC-DB|G3LHY9|3.A.1.1.35	37.261	8.62e-65	219	86	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661121	1662047	transporter
gnl|TC-DB|E2YHZ7|3.A.1.135.7	3.A.1.135.7	chloride	EX_cpd00099_e0	rxn18355,rxn18908	gnl|TC-DB|E2YHZ7|3.A.1.135.7	46.520	3.72e-145	461	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1765438	1767063	transporter
gnl|TC-DB|Q9WYQ2|3.A.1.1.38	3.A.1.1.38	phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|Q9WYQ2|3.A.1.1.38	45.658	8.55e-85	277	94	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661178	1662233	transporter
gnl|TC-DB|Q5W7C1|3.A.1.139.1	3.A.1.139.1	glucose	EX_cpd00027_e0	rxn05147,rxn08606	gnl|TC-DB|Q5W7C1|3.A.1.139.1	26.050	6.97e-20	86.3	81	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	81621	80932	transporter
gnl|TC-DB|P77279|3.A.1.139.2	3.A.1.139.2	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P77279|3.A.1.139.2	33.838	3.81e-30	114	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1892633	1893217	transporter
gnl|TC-DB|P77279|3.A.1.139.2	3.A.1.139.2	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P77279|3.A.1.139.2	33.838	3.81e-30	114	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1892633	1893217	transporter
gnl|TC-DB|D6ZW64|3.A.1.1.48	3.A.1.1.4	D-mannitol	EX_cpd00314_e0	rxn13853	gnl|TC-DB|D6ZW64|3.A.1.1.48	99.087	0.0	784	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2047898	2049211	transporter
gnl|TC-DB|D6ZW64|3.A.1.1.48	3.A.1.1.4	lactose	EX_cpd00208_e0	rxn05598	gnl|TC-DB|D6ZW64|3.A.1.1.48	99.087	0.0	784	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2047898	2049211	transporter
gnl|TC-DB|D6ZW64|3.A.1.1.48	3.A.1.1.4	maltodextrin	EX_cpd11976_e0	rxn11140	gnl|TC-DB|D6ZW64|3.A.1.1.48	99.087	0.0	784	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2047898	2049211	transporter
gnl|TC-DB|D6ZW64|3.A.1.1.48	3.A.1.1.4	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|D6ZW64|3.A.1.1.48	99.087	0.0	784	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2047898	2049211	transporter
gnl|TC-DB|D6ZW64|3.A.1.1.48	3.A.1.1.4	melibiose	EX_cpd03198_e0	rxn18574	gnl|TC-DB|D6ZW64|3.A.1.1.48	99.087	0.0	784	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2047898	2049211	transporter
gnl|TC-DB|D6ZW64|3.A.1.1.48	3.A.1.1.4	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|D6ZW64|3.A.1.1.48	99.087	0.0	784	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2047898	2049211	transporter
gnl|TC-DB|G4FGN6|3.A.1.1.41	3.A.1.1.41	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|G4FGN6|3.A.1.1.41	33.712	1.58e-38	140	93	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	72783	73469	transporter
gnl|TC-DB|P15031|3.A.1.14.1	3.A.1.14.1	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P15031|3.A.1.14.1	32.174	2.47e-24	98.2	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	53710	53042	transporter
gnl|TC-DB|P15031|3.A.1.14.1	3.A.1.14.1	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P15031|3.A.1.14.1	32.174	2.47e-24	98.2	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	53710	53042	transporter
gnl|TC-DB|P15031|3.A.1.14.1	3.A.1.14.1	molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|P15031|3.A.1.14.1	32.174	2.47e-24	98.2	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	53710	53042	transporter
gnl|TC-DB|Q57399|3.A.1.14.11	3.A.1.14.11	molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|Q57399|3.A.1.14.11	27.679	5.77e-22	91.3	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	815085	815747	transporter
gnl|TC-DB|Q9RK11|3.A.1.14.13	3.A.1.14.13	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q9RK11|3.A.1.14.13	28.897	1.35e-13	67.4	93	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2113148	2112375	transporter
gnl|TC-DB|Q9RK11|3.A.1.14.13	3.A.1.14.13	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q9RK11|3.A.1.14.13	28.897	1.35e-13	67.4	93	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2113148	2112375	transporter
gnl|TC-DB|Q9A197|3.A.1.14.14	3.A.1.14.14	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q9A197|3.A.1.14.14	30.556	7.99e-24	97.1	97	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	765146	764511	transporter
gnl|TC-DB|Q9A197|3.A.1.14.14	3.A.1.14.14	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q9A197|3.A.1.14.14	30.556	7.99e-24	97.1	97	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	765146	764511	transporter
gnl|TC-DB|Q9S215|3.A.1.14.22	3.A.1.14.22	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|Q9S215|3.A.1.14.22	31.092	1.42e-24	100	91	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	765212	764514	transporter
gnl|TC-DB|Q9S215|3.A.1.14.22	3.A.1.14.22	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|Q9S215|3.A.1.14.22	31.092	1.42e-24	100	91	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	765212	764514	transporter
gnl|TC-DB|Q8EI20|3.A.1.14.23	3.A.1.14.23	cyanocob(III)alamin	EX_cpd03424_e0	rxn05187	gnl|TC-DB|Q8EI20|3.A.1.14.23	27.372	6.53e-17	78.2	84	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2113265	2112450	transporter
gnl|TC-DB|P72592|3.A.1.14.24	3.A.1.14.24	Iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P72592|3.A.1.14.24	33.745	9.63e-28	108	96	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	765146	764460	transporter
gnl|TC-DB|P72592|3.A.1.14.24	3.A.1.14.24	Iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P72592|3.A.1.14.24	33.745	9.63e-28	108	96	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	765146	764460	transporter
gnl|TC-DB|Q5SKA0|3.A.1.14.26	3.A.1.14.26	cyanocob(III)alamin	EX_cpd03424_e0	rxn05187	gnl|TC-DB|Q5SKA0|3.A.1.14.26	35.577	1.83e-20	87.0	91	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1892627	1893229	transporter
gnl|TC-DB|Q9FBS6|3.A.1.1.43	3.A.1.1.43	melibiose	EX_cpd03198_e0	rxn18574	gnl|TC-DB|Q9FBS6|3.A.1.1.43	29.615	3.53e-26	105	82	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1698009	1698764	transporter
gnl|TC-DB|Q9FBS6|3.A.1.1.43	3.A.1.1.43	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|Q9FBS6|3.A.1.1.43	29.615	3.53e-26	105	82	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1698009	1698764	transporter
gnl|TC-DB|P07821|3.A.1.14.3	3.A.1.14.3	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P07821|3.A.1.14.3	29.204	1.60e-25	102	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	765185	764520	transporter
gnl|TC-DB|P07821|3.A.1.14.3	3.A.1.14.3	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P07821|3.A.1.14.3	29.204	1.60e-25	102	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	765185	764520	transporter
gnl|TC-DB|Q9KZ08|3.A.1.1.44	3.A.1.1.44	maltodextrin	EX_cpd11976_e0	rxn11140	gnl|TC-DB|Q9KZ08|3.A.1.1.44	28.819	1.54e-30	118	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	72696	73469	transporter
